City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
259,Pafos,CY,2022-04-17 23:57:34,34.7667,32.4167,82.18,17,0,13.8,clear sky
260,Sept-Iles,CA,2022-04-17 23:53:48,50.2001,-66.3821,41.52,72,75,13.8,broken clouds
261,Saint-Augustin,CA,2022-04-17 23:57:35,51.226,-58.6502,35.76,99,100,15.39,overcast clouds
262,Saint-Francois,FR,2022-04-17 23:57:35,46.4154,3.9054,42.67,84,0,4.61,clear sky
263,Shingu,JP,2022-04-17 23:57:35,33.7333,135.9833,62.53,81,100,6.04,overcast clouds
264,Maceio,BR,2022-04-17 23:42:57,-9.6658,-35.7353,80.04,83,40,5.75,scattered clouds
265,Patti,IN,2022-04-17 23:57:36,31.2808,74.8572,73.47,19,19,4.41,few clouds
266,Dwarka,IN,2022-04-17 23:57:36,22.2394,68.9678,79.09,77,8,11.72,clear sky
267,Alofi,NU,2022-04-17 23:57:36,-19.0595,-169.9187,85.89,70,92,9.22,overcast clouds
268,Port Hawkesbury,CA,2022-04-17 23:57:37,45.6169,-61.3485,38.91,87,0,11.5,clear sky
269,Barra Patuca,HN,2022-04-17 23:57:37,15.8,-84.2833,79.09,67,3,10.16,clear sky
270,Isangel,VU,2022-04-17 23:57:37,-19.55,169.2667,82.69,72,100,1.21,overcast clouds
271,Ouidah,BJ,2022-04-17 23:57:38,6.3631,2.0851,84.06,82,100,7.56,moderate rain
272,Bathsheba,BB,2022-04-17 23:58:38,13.2167,-59.5167,79.41,73,40,18.41,scattered clouds
273,Nikolskoye,RU,2022-04-17 23:58:38,59.7035,30.7861,38.71,74,100,3.27,overcast clouds
274,Bambous Virieux,MU,2022-04-17 23:55:37,-20.3428,57.7575,77.25,94,75,5.75,light intensity shower rain
275,Tuni,IN,2022-04-17 23:58:38,17.35,82.55,77.63,68,78,5.41,broken clouds
276,Iquique,CL,2022-04-17 23:55:56,-20.2208,-70.1431,64.44,78,28,1.99,scattered clouds
277,Tuktoyaktuk,CA,2022-04-17 23:58:39,69.4541,-133.0374,17.6,57,100,10.36,overcast clouds
278,Stykkisholmur,IS,2022-04-17 23:58:39,65.0757,-22.7297,39.85,69,94,7.4,overcast clouds
279,Finnsnes,NO,2022-04-17 23:58:40,69.2296,17.9811,39.81,90,100,5.06,overcast clouds
280,Mahebourg,MU,2022-04-17 23:58:40,-20.4081,57.7,77.29,94,75,5.75,light intensity shower rain
281,Baykit,RU,2022-04-17 23:58:40,61.67,96.37,25.2,83,99,11.56,overcast clouds
282,Gimli,CA,2022-04-17 23:58:40,50.6336,-96.9907,24.82,93,100,10.36,overcast clouds
283,Vermilion,US,2022-04-17 23:58:41,40.1667,-87.7506,48.56,41,0,9.22,clear sky
284,Barentu,ER,2022-04-17 23:58:41,15.1139,37.5928,80.74,35,48,1.43,scattered clouds
285,Saint-Pierre,RE,2022-04-17 23:58:41,-21.3393,55.4781,73.29,86,100,6.91,overcast clouds
286,Verkhnyaya Inta,RU,2022-04-17 23:58:42,65.9811,60.3094,28.72,94,82,13.38,broken clouds
287,Asau,RO,2022-04-17 23:58:42,46.4333,26.4,33.28,82,81,4.92,broken clouds
288,Heilbron,ZA,2022-04-17 23:58:42,-27.2812,27.9709,52.56,93,100,5.61,overcast clouds
289,Bengkulu,ID,2022-04-17 23:58:42,-3.8004,102.2655,76.6,91,93,4.27,overcast clouds
290,Karratha,AU,2022-04-17 23:58:43,-20.7377,116.8463,84.22,35,25,22.44,scattered clouds
291,Cidreira,BR,2022-04-17 23:58:43,-30.1811,-50.2056,67.23,73,85,11.18,overcast clouds
292,Kosh-Agach,RU,2022-04-17 23:58:43,50.0,88.6667,33.93,40,83,1.59,broken clouds
293,Ocos,GT,2022-04-17 23:49:03,14.5094,-92.1933,84.47,66,57,9.84,broken clouds
294,Richards Bay,ZA,2022-04-17 23:58:44,-28.783,32.0377,63.09,91,100,3.49,overcast clouds
295,Hazaribag,IN,2022-04-17 23:58:44,23.9833,85.35,75.92,12,0,3.85,clear sky
296,Kudahuvadhoo,MV,2022-04-17 23:58:44,2.6708,72.8944,83.86,65,82,10.8,broken clouds
297,Constitucion,CL,2022-04-17 23:56:34,-35.3333,-72.4167,51.3,94,47,5.86,scattered clouds
298,Boyuibe,BO,2022-04-17 23:58:45,-20.4167,-63.2833,58.87,62,56,4.14,broken clouds
299,Bara,NG,2022-04-17 23:58:45,10.3744,10.7288,85.08,53,94,6.93,overcast clouds
300,Lompoc,US,2022-04-17 23:58:45,34.6391,-120.4579,70.7,67,35,28.99,scattered clouds
301,Sisimiut,GL,2022-04-17 23:58:46,66.9395,-53.6735,18.54,79,100,5.1,overcast clouds
302,Nogliki,RU,2022-04-17 23:55:08,51.8333,143.1667,29.35,89,99,5.93,overcast clouds
303,Esna,EG,2022-04-17 23:58:46,25.2934,32.554,77.02,11,39,5.03,scattered clouds
304,Hualmay,PE,2022-04-17 23:58:46,-11.0964,-77.6139,66.36,86,7,10.8,clear sky
305,Petauke,ZM,2022-04-17 23:58:47,-14.2426,31.3253,64.51,93,8,7.11,clear sky
306,Villa Del Rosario,CO,2022-04-17 23:58:47,7.8339,-72.4742,77.38,83,40,4.61,scattered clouds
307,Gondanglegi,ID,2022-04-17 23:58:47,-7.7479,112.0132,78.78,89,75,2.28,broken clouds
308,Muros,ES,2022-04-17 23:58:48,42.7762,-9.0603,57.83,78,31,11.65,scattered clouds
309,Ruteng,ID,2022-04-17 23:58:48,-8.6136,120.4721,69.08,81,83,1.7,broken clouds
310,Longyearbyen,SJ,2022-04-17 23:58:48,78.2186,15.6401,21.04,86,75,12.66,broken clouds
311,Cockburn Town,TC,2022-04-17 23:58:48,21.4612,-71.1419,78.76,78,75,9.22,broken clouds
312,Uwajima,JP,2022-04-17 23:58:49,33.2238,132.56,62.94,50,100,0.74,overcast clouds
313,Cajuru,BR,2022-04-17 23:58:49,-21.2753,-47.3042,64.9,69,78,4.63,broken clouds
314,San Juan,AR,2022-04-17 23:58:25,-31.5375,-68.5364,68.59,35,1,6.71,clear sky
315,Velyka Bilozerka,UA,2022-04-17 23:58:49,47.2776,34.7062,42.22,91,100,12.01,moderate rain
316,Maliq,AL,2022-04-17 23:58:50,40.7058,20.6997,40.24,96,100,6.08,overcast clouds
317,Mahanoro,MG,2022-04-17 23:58:50,-19.9,48.8,73.78,89,47,1.61,light rain
318,Nelson Bay,AU,2022-04-17 23:58:50,-32.7167,152.15,73.09,77,24,4.05,few clouds
319,Ayan,RU,2022-04-17 23:59:50,56.45,138.1667,29.01,80,42,4.45,scattered clouds
320,Hithadhoo,MV,2022-04-17 23:59:51,-0.6,73.0833,82.58,76,60,7.31,broken clouds
321,Hami,CN,2022-04-17 23:59:51,42.8,93.45,53.91,19,0,6.15,clear sky
322,Kimbe,PG,2022-04-17 23:59:51,-5.5502,150.1429,84.38,72,99,2.19,overcast clouds
323,Elkhart,US,2022-04-17 23:58:03,41.5823,-85.8344,45.73,51,81,9.01,broken clouds
324,Bacolod,PH,2022-04-17 23:59:52,10.6667,122.95,82.29,74,50,8.72,scattered clouds
325,Nassau,US,2022-04-17 23:59:52,40.7507,-73.5829,47.44,42,75,5.01,broken clouds
326,Nantucket,US,2022-04-17 23:59:52,41.2835,-70.0995,43.14,66,42,17.87,scattered clouds
327,Kawalu,ID,2022-04-17 23:59:53,-7.3817,108.2082,75.6,90,96,1.99,overcast clouds
328,Viedma,AR,2022-04-17 23:59:53,-40.8135,-62.9967,59.13,77,1,10.87,clear sky
329,Motygino,RU,2022-04-17 23:59:53,58.1831,94.7592,37.51,85,100,10.89,overcast clouds
330,Svetlaya,RU,2022-04-17 23:50:14,46.5389,138.3297,43.0,51,14,6.38,few clouds
331,Cap-Aux-Meules,CA,2022-04-17 23:59:54,47.3821,-61.8597,35.65,93,75,24.16,broken clouds
332,Dong Hoi,VN,2022-04-17 23:59:54,17.4833,106.6,74.86,93,90,10.49,overcast clouds
333,Kovur,IN,2022-04-17 23:59:54,14.4833,79.9833,80.04,85,39,5.73,scattered clouds
334,Zeya,RU,2022-04-17 23:59:55,53.75,127.2667,36.48,56,81,5.88,broken clouds
335,Bocana De Paiwas,NI,2022-04-17 23:59:55,12.7857,-85.1227,86.02,40,60,11.3,broken clouds
336,Ca Mau,VN,2022-04-17 23:56:42,9.1769,105.15,82.22,75,39,6.69,scattered clouds
337,Kannad,IN,2022-04-17 23:59:55,20.2667,75.1333,79.29,28,0,6.85,clear sky
338,Kidal,ML,2022-04-17 23:59:56,18.4411,1.4078,75.61,20,73,10.22,broken clouds
339,Banda Aceh,ID,2022-04-17 23:55:03,5.5577,95.3222,79.12,81,87,5.17,overcast clouds
340,Farmington,US,2022-04-17 23:58:16,36.7281,-108.2187,72.16,13,0,7.0,clear sky
341,Olinda,BR,2022-04-17 23:55:16,-8.0089,-34.8553,83.93,70,20,6.91,few clouds
342,Sorland,NO,2022-04-17 23:59:56,67.667,12.6934,43.02,84,100,18.41,overcast clouds
343,Nador,MA,2022-04-17 23:59:56,35.174,-2.9287,62.85,72,0,0.0,clear sky
344,Chateaudun,FR,2022-04-17 23:59:57,48.0833,1.3333,52.95,85,100,4.43,overcast clouds
345,Doha,QA,2022-04-17 23:55:44,25.2867,51.5333,78.78,23,0,11.5,clear sky
346,Ordu,TR,2022-04-17 23:59:57,40.9086,37.6845,51.12,50,100,9.19,overcast clouds
347,Waldkirch,DE,2022-04-17 23:59:57,48.0959,7.9637,45.84,51,0,6.06,clear sky
348,Ambilobe,MG,2022-04-17 23:59:58,-13.2,49.05,71.38,90,49,3.18,scattered clouds
349,Caraballeda,VE,2022-04-17 23:59:58,10.6112,-66.8522,82.47,74,75,2.3,broken clouds
350,Ajaccio,FR,2022-04-17 23:59:58,42.0,8.9167,46.45,76,0,8.05,clear sky
351,Kavaratti,IN,2022-04-17 23:55:40,10.5669,72.642,82.96,72,52,3.31,broken clouds
352,Tahoua,NE,2022-04-17 23:59:59,14.8888,5.2692,81.77,10,52,10.98,broken clouds
353,Villacarrillo,ES,2022-04-17 23:59:59,38.1156,-3.0848,60.33,41,96,1.07,overcast clouds
354,Viesca,MX,2022-04-17 23:59:59,25.35,-102.8,94.66,5,67,10.45,broken clouds
355,Quatre Cocos,MU,2022-04-17 23:59:59,-20.2078,57.7625,77.11,87,36,12.91,light rain
356,Oranjestad,AW,2022-04-17 23:56:14,12.524,-70.027,80.55,74,20,25.32,few clouds
357,Kota Bahru,MY,2022-04-18 00:00:00,6.1333,102.2386,78.75,94,40,1.14,light rain
358,San Martin,AR,2022-04-18 00:00:01,-33.081,-68.4681,65.91,36,0,8.43,clear sky
359,Calama,CL,2022-04-18 00:00:03,-22.4667,-68.9333,52.02,16,0,4.43,clear sky
360,Cabo San Lucas,MX,2022-04-18 00:00:01,22.8909,-109.9124,89.62,49,49,9.73,scattered clouds
361,Beringovskiy,RU,2022-04-17 23:50:17,63.05,179.3167,31.28,99,100,8.93,light snow
362,Yanam,IN,2022-04-18 00:00:04,16.7333,82.2167,75.13,87,74,3.67,broken clouds
363,Stephenville,US,2022-04-18 00:00:06,32.2207,-98.2023,82.53,29,0,9.22,clear sky
364,Ulaangom,MN,2022-04-18 00:00:07,49.9811,92.0667,42.12,35,12,2.39,few clouds
365,Misratah,LY,2022-04-18 00:00:10,32.3754,15.0925,61.09,76,1,12.44,clear sky
366,Kysyl-Syr,RU,2022-04-18 00:00:11,63.8986,122.7617,27.77,96,100,14.14,snow
367,Simao,CN,2022-04-18 00:01:11,22.7886,100.9748,63.21,88,61,1.88,broken clouds
368,Port-Gentil,GA,2022-04-18 00:01:12,-0.7193,8.7815,80.67,84,100,9.35,light rain
369,Takoradi,GH,2022-04-18 00:01:12,4.8845,-1.7554,78.78,86,95,8.12,overcast clouds
370,La Ronge,CA,2022-04-18 00:01:12,55.1001,-105.2842,30.45,85,100,1.83,light snow
371,Vostok,RU,2022-04-18 00:00:53,46.4856,135.8833,36.36,55,37,8.79,scattered clouds
372,Trinidad,BO,2022-04-18 00:01:13,-14.8333,-64.9,67.12,72,9,4.74,clear sky
373,Ust-Kuyga,RU,2022-04-18 00:01:13,70.0167,135.6,15.53,86,63,5.7,broken clouds
374,Inta,RU,2022-04-18 00:01:14,66.0317,60.1659,28.76,94,82,14.07,broken clouds
375,Mount Isa,AU,2022-04-18 00:01:14,-20.7333,139.5,83.97,23,0,9.22,clear sky
376,Kamyaran,IR,2022-04-18 00:01:14,34.7956,46.9355,46.83,43,0,5.7,clear sky
377,Athabasca,CA,2022-04-17 23:59:42,54.7169,-113.2854,38.7,38,97,1.7,overcast clouds
378,Pecos,US,2022-04-18 00:01:15,31.4229,-103.4932,90.43,3,40,4.61,scattered clouds
379,Namatanai,PG,2022-04-18 00:01:15,-3.6667,152.4333,85.37,66,94,11.32,overcast clouds
380,Washougal,US,2022-04-18 00:01:15,45.5826,-122.3534,60.31,51,100,11.5,overcast clouds
381,Comodoro Rivadavia,AR,2022-04-17 23:59:32,-45.8667,-67.5,66.06,42,0,12.66,clear sky
382,Dabat,ET,2022-04-18 00:01:16,12.9842,37.765,60.01,61,98,1.12,overcast clouds
383,Keningau,MY,2022-04-18 00:01:16,5.3378,116.1602,76.32,88,74,2.1,broken clouds
384,Weiser,US,2022-04-18 00:00:41,44.251,-116.9693,44.65,60,99,8.86,overcast clouds
385,Tucuma,BR,2022-04-18 00:01:16,-0.1833,-50.05,75.88,91,91,5.26,overcast clouds
386,Kruisfontein,ZA,2022-04-18 00:01:17,-34.0033,24.7314,60.89,84,50,4.9,scattered clouds
387,Nakambala,ZM,2022-04-18 00:01:17,-15.8324,27.7799,63.16,86,11,5.03,few clouds
388,Colesberg,ZA,2022-04-18 00:01:18,-30.72,25.0972,55.89,63,8,4.05,clear sky
389,Marsabit,KE,2022-04-18 00:01:18,2.3284,37.9899,66.52,80,100,12.64,overcast clouds
390,Mount Lebanon,US,2022-04-18 00:01:19,40.3554,-80.0495,43.84,49,0,4.61,clear sky
391,Kerema,PG,2022-04-18 00:01:19,-7.9631,145.7785,84.63,67,68,3.69,broken clouds
392,Swan River,CA,2022-04-18 00:01:20,52.1058,-101.2676,27.45,87,100,1.97,overcast clouds
393,Carndonagh,IE,2022-04-18 00:01:20,55.25,-7.2667,44.11,95,87,9.19,overcast clouds
394,Mantua,IT,2022-04-17 23:58:15,45.1667,10.7833,47.44,68,38,1.99,scattered clouds
395,French Harbor,HN,2022-04-18 00:01:21,16.35,-86.4333,80.08,79,53,1.01,broken clouds
396,Dukat,RU,2022-04-18 00:01:21,62.55,155.55,18.7,80,96,1.83,overcast clouds
397,Copiapo,CL,2022-04-18 00:00:29,-27.3667,-70.3333,64.26,64,0,0.72,clear sky
398,Olecko,PL,2022-04-17 23:59:08,54.0337,22.507,32.45,71,28,7.29,scattered clouds
399,Bay Roberts,CA,2022-04-18 00:01:22,47.5999,-53.2648,53.65,95,100,4.0,overcast clouds
400,Khatanga,RU,2022-04-18 00:00:35,71.9667,102.5,6.3,95,98,13.18,overcast clouds
401,Matara,LK,2022-04-18 00:01:23,5.9485,80.5353,78.89,85,99,5.03,overcast clouds
402,Awjilah,LY,2022-04-18 00:01:23,29.1081,21.2869,61.83,76,92,14.03,overcast clouds
403,Porto Novo,BJ,2022-04-18 00:01:23,6.4965,2.6036,74.1,86,100,7.34,moderate rain
404,Kargasok,RU,2022-04-18 00:01:24,59.0556,80.8572,25.56,83,22,9.17,few clouds
405,Kapoeta,SS,2022-04-18 00:01:24,4.7717,33.5903,79.84,55,99,3.87,light rain
406,Matay,EG,2022-04-18 00:00:36,28.419,30.7792,82.81,11,87,5.21,overcast clouds
407,Surgut,RU,2022-04-18 00:01:25,61.25,73.4167,15.98,92,0,0.0,clear sky
408,Ocean City,US,2022-04-18 00:00:22,39.2776,-74.5746,48.99,40,43,8.99,scattered clouds
409,Zaprudnya,RU,2022-04-18 00:01:25,56.5667,37.4333,27.75,88,11,4.76,few clouds
410,Lodwar,KE,2022-04-18 00:01:26,3.1191,35.5973,82.4,58,99,4.54,light rain
411,Srandakan,ID,2022-04-18 00:02:26,-7.9386,110.2506,79.45,83,98,3.89,overcast clouds
412,Caravelas,BR,2022-04-18 00:02:26,-17.7125,-39.2481,78.03,62,100,10.83,overcast clouds
413,Okato,NZ,2022-04-18 00:02:27,-39.2,173.8833,65.91,62,100,6.96,overcast clouds
414,Olafsvik,IS,2022-04-18 00:02:27,64.8945,-23.7142,41.97,69,97,9.8,overcast clouds
415,Sawakin,SD,2022-04-18 00:02:27,19.1059,37.3321,80.06,42,2,1.23,clear sky
416,Constantine,DZ,2022-04-17 23:59:02,36.365,6.6147,45.81,81,20,6.91,few clouds
417,Vao,NC,2022-04-18 00:02:28,-22.6667,167.4833,76.98,71,32,5.37,scattered clouds
418,Araouane,ML,2022-04-18 00:02:28,18.9048,-3.5265,74.75,23,0,8.68,clear sky
419,Khuzhir,RU,2022-04-18 00:02:28,53.1939,107.3397,40.51,74,90,9.13,overcast clouds
420,Znamenskoye,RU,2022-04-18 00:02:29,57.1281,73.8282,30.6,95,37,2.64,scattered clouds
421,Kangaatsiaq,GL,2022-04-18 00:02:29,68.3065,-53.4641,7.23,94,100,5.73,overcast clouds
422,Lauchhammer,DE,2022-04-18 00:02:29,51.5,13.8,42.33,88,57,3.42,broken clouds
423,Poboru,RO,2022-04-18 00:02:30,44.6667,24.5,37.62,97,100,6.42,overcast clouds
424,Henties Bay,NA,2022-04-18 00:02:30,-22.116,14.2845,61.7,78,6,5.01,clear sky
425,Dakar,SN,2022-04-18 00:00:35,14.6937,-17.4441,67.08,89,32,19.66,scattered clouds
426,Chekhov,RU,2022-04-18 00:02:30,55.1431,37.4711,33.85,93,35,7.31,scattered clouds
427,Catamarca,AR,2022-04-18 00:02:31,-28.4696,-65.7852,62.58,70,18,10.02,few clouds
428,Awallan,PH,2022-04-18 00:02:31,17.9244,121.913,76.75,85,100,3.4,overcast clouds
429,Kropotkin,RU,2022-04-18 00:02:31,45.4375,40.5756,53.24,74,96,7.52,overcast clouds
430,Camacupa,AO,2022-04-18 00:02:31,-12.0167,17.4833,60.69,98,100,3.22,light rain
431,Suoyarvi,RU,2022-04-18 00:02:32,62.0833,32.35,34.32,97,100,2.68,overcast clouds
432,Hokitika,NZ,2022-04-18 00:02:32,-42.7167,170.9667,61.99,57,0,2.93,clear sky
433,North Battleford,CA,2022-04-18 00:00:29,52.7834,-108.2847,38.41,52,68,6.51,broken clouds
434,Aksu,CN,2022-04-18 00:02:32,41.1231,80.2644,54.07,18,56,5.7,broken clouds
435,Kadaya,RU,2022-04-18 00:02:33,50.9327,119.2911,43.83,40,100,6.38,overcast clouds
436,Bodden Town,KY,2022-04-18 00:02:33,19.2833,-81.25,82.0,71,0,2.28,clear sky
437,Katsuura,JP,2022-04-18 00:02:33,35.1333,140.3,63.05,67,89,11.14,overcast clouds
438,Novopokrovka,UA,2022-04-18 00:02:34,49.8425,36.5477,43.36,87,100,6.64,overcast clouds
439,Soure,BR,2022-04-18 00:02:34,-0.7167,-48.5233,78.48,84,100,6.08,light rain
440,Pozo Colorado,PY,2022-04-18 00:02:34,-23.4923,-58.7972,65.07,63,78,2.3,broken clouds
441,Pimentel,PE,2022-04-18 00:02:35,-6.8367,-79.9342,66.79,83,6,13.56,clear sky
442,Meschede,DE,2022-04-18 00:02:35,51.35,8.2833,44.74,76,2,5.82,clear sky
443,Jumla,NP,2022-04-18 00:02:35,29.2747,82.1838,48.54,57,50,4.41,scattered clouds
444,Shebunino,RU,2022-04-18 00:02:36,46.4339,141.8603,42.85,73,75,9.44,broken clouds
445,Rock Sound,BS,2022-04-17 23:59:58,24.9,-76.2,76.35,80,79,15.84,broken clouds
446,Boundiali,CI,2022-04-18 00:02:36,9.5217,-6.4869,76.64,70,100,4.88,overcast clouds
447,Svetlyy,RU,2022-04-18 00:02:36,54.675,20.1347,38.97,76,31,5.01,scattered clouds
448,Wahpeton,US,2022-04-18 00:02:37,46.2652,-96.6059,33.82,86,100,26.46,overcast clouds
449,Lunenburg,CA,2022-04-18 00:02:37,44.3835,-64.3155,43.48,61,48,11.77,scattered clouds
450,Stokmarknes,NO,2022-04-18 00:02:37,68.5646,14.9108,42.78,75,75,2.3,broken clouds
451,San Cristobal,VE,2022-04-18 00:02:37,7.7669,-72.225,66.29,97,96,2.8,overcast clouds
452,Tutoia,BR,2022-04-18 00:02:38,-2.7619,-42.2744,77.72,89,100,6.8,overcast clouds
453,Bilma,NE,2022-04-18 00:03:38,18.6853,12.9164,80.13,12,34,7.25,scattered clouds
454,Calabozo,VE,2022-04-18 00:03:38,8.9242,-67.4293,77.52,79,100,8.25,overcast clouds
455,Okhotsk,RU,2022-04-18 00:03:39,59.3833,143.3,24.39,76,100,6.04,overcast clouds
456,Bulgan,MN,2022-04-18 00:03:39,48.8125,103.5347,41.97,48,12,5.03,few clouds
457,Mamallapuram,IN,2022-04-18 00:03:39,12.6264,80.1722,85.05,74,56,2.28,broken clouds
458,Mgachi,RU,2022-04-18 00:03:39,51.05,142.2667,33.26,73,92,3.53,overcast clouds
459,Dickinson,US,2022-04-18 00:03:40,29.4608,-95.0513,84.36,75,20,12.66,few clouds
460,Goderich,CA,2022-04-18 00:03:40,43.7501,-81.7165,34.92,69,14,10.58,few clouds
461,Venezuela,VE,2022-04-18 00:03:40,8.0,-66.0,89.46,44,99,10.25,overcast clouds
462,Nuuk,GL,2022-04-18 00:01:34,64.1835,-51.7216,23.88,85,100,4.0,overcast clouds
463,Berlevag,NO,2022-04-18 00:03:41,70.8578,29.0864,42.6,94,100,16.51,overcast clouds
464,Khash,IR,2022-04-18 00:03:41,28.2211,61.2158,64.83,39,6,2.75,clear sky
465,Yuli,NG,2022-04-18 00:03:41,9.6989,10.2744,82.83,57,94,3.18,light rain
466,Kargat,RU,2022-04-18 00:03:42,55.1956,80.2811,36.01,88,2,6.2,clear sky
467,Kichera,RU,2022-04-18 00:03:42,55.9375,110.0997,37.02,100,100,3.0,overcast clouds
468,Port Macquarie,AU,2022-04-18 00:03:42,-31.4333,152.9167,73.89,68,13,4.09,few clouds
469,Amparafaravola,MG,2022-04-18 00:03:43,-17.5833,48.2167,63.34,97,29,4.92,scattered clouds
470,Omsukchan,RU,2022-04-18 00:03:43,62.5333,155.8,20.86,80,99,2.24,overcast clouds
471,Cleveland,US,2022-04-18 00:02:35,41.4995,-81.6954,41.38,66,0,16.11,clear sky
472,Kieta,PG,2022-04-18 00:00:38,-6.2167,155.6333,82.85,74,70,2.73,light rain
473,Tumba,SE,2022-04-18 00:03:43,59.1986,17.8332,40.28,80,72,3.44,broken clouds
474,Ilulissat,GL,2022-04-18 00:03:44,69.2167,-51.1,14.02,73,40,5.75,scattered clouds
475,Huntsville,US,2022-04-18 00:03:44,34.7304,-86.5861,65.34,78,0,7.0,clear sky
476,Atyrau,KZ,2022-04-18 00:03:44,47.1167,51.8833,44.62,87,0,4.47,clear sky
477,Tautira,PF,2022-04-18 00:01:24,-17.7333,-149.15,81.37,72,23,11.88,light rain
478,Matamba,TZ,2022-04-18 00:03:45,-8.9833,33.9667,54.3,95,47,4.76,scattered clouds
479,Emerald,AU,2022-04-18 00:03:45,-23.5333,148.1667,76.33,50,0,9.91,clear sky
480,Beyneu,KZ,2022-04-18 00:03:45,45.3167,55.2,59.67,40,1,7.09,clear sky
481,Cam Ranh,VN,2022-04-18 00:02:16,11.9214,109.1591,78.76,73,20,6.91,few clouds
482,Hirara,JP,2022-04-18 00:03:46,24.8,125.2833,70.52,68,73,7.34,broken clouds
483,New Plymouth,NZ,2022-04-18 00:03:13,-39.0667,174.0833,66.56,62,100,1.01,light rain
484,Sayhat,SA,2022-04-18 00:03:46,26.4852,50.0405,68.2,27,23,12.5,few clouds
485,Kloulklubed,PW,2022-04-18 00:03:46,7.0419,134.2556,82.9,74,95,2.75,overcast clouds
486,Kodinsk,RU,2022-04-18 00:03:47,58.6881,99.1844,39.56,83,87,12.5,overcast clouds
487,Shieli,KZ,2022-04-18 00:03:47,44.1667,66.75,64.06,51,100,12.48,overcast clouds
488,Mackenzie,CA,2022-04-18 00:03:47,55.2999,-123.1698,40.82,53,100,4.36,overcast clouds
489,Yar-Sale,RU,2022-04-18 00:03:48,66.8333,70.8333,11.62,85,98,7.85,overcast clouds
490,Navolato,MX,2022-04-18 00:03:48,24.7672,-107.6944,94.64,43,43,14.72,scattered clouds
491,Polovinnoye,RU,2022-04-18 00:03:48,54.7914,65.9864,37.31,70,82,5.61,broken clouds
492,Pudozh,RU,2022-04-18 00:03:49,61.8099,36.5345,33.82,100,100,3.94,overcast clouds
493,Havre-Saint-Pierre,CA,2022-04-18 00:03:49,50.2334,-63.5986,35.96,93,100,12.66,overcast clouds
494,Launceston,AU,2022-04-18 00:01:32,-41.45,147.1667,60.44,95,40,3.44,moderate rain
495,Gasa,PS,2022-04-18 00:03:49,31.5,34.4667,81.95,17,2,21.9,clear sky
496,Taoudenni,ML,2022-04-18 00:03:49,22.6783,-3.9836,76.73,23,1,9.08,clear sky
497,Bubaque,GW,2022-04-18 00:03:50,11.2833,-15.8333,74.95,77,32,17.67,scattered clouds
498,Diapaga,BF,2022-04-18 00:03:50,12.0708,1.7889,90.14,12,100,7.45,overcast clouds
499,Ellisras,ZA,2022-04-18 00:04:50,-23.6649,27.7443,62.49,85,99,5.23,overcast clouds
500,Port Hedland,AU,2022-04-18 00:04:51,-20.3167,118.5667,86.05,28,23,17.27,few clouds
501,Boden,SE,2022-04-18 00:04:19,65.8252,21.6886,30.2,100,100,2.3,overcast clouds
502,Aksarka,RU,2022-04-18 00:04:51,66.5606,67.7975,14.97,89,89,8.77,overcast clouds
503,Tezu,IN,2022-04-18 00:04:51,27.9167,96.1667,60.69,95,100,6.53,light rain
504,Coahuayana,MX,2022-04-18 00:04:52,18.7333,-103.6833,81.36,61,63,4.92,broken clouds
505,Port Blair,IN,2022-04-18 00:04:52,11.6667,92.75,80.83,76,86,2.68,overcast clouds
506,Delicias,ES,2022-04-18 00:04:52,41.6493,-0.9076,60.87,64,0,17.27,clear sky
507,Tigil,RU,2022-04-18 00:04:53,57.8,158.6667,26.33,92,100,9.33,light snow
508,Nhulunbuy,AU,2022-04-18 00:04:53,-12.2333,136.7667,77.61,94,75,10.36,moderate rain
509,Maningrida,AU,2022-04-18 00:04:53,-12.0667,134.2667,79.0,73,100,11.23,overcast clouds
510,Belaya Gora,RU,2022-04-18 00:04:53,68.5333,146.4167,15.66,90,99,3.56,overcast clouds
511,Yeppoon,AU,2022-04-18 00:04:54,-23.1333,150.7333,76.78,66,48,12.57,scattered clouds
512,Urengoy,RU,2022-04-18 00:04:54,65.9667,78.3667,12.45,96,100,9.51,overcast clouds
513,Yerbogachen,RU,2022-04-18 00:04:54,61.2767,108.0108,34.72,82,97,12.95,light snow
514,Syamzha,RU,2022-04-18 00:04:55,60.0158,41.0614,28.67,96,98,3.62,overcast clouds
515,Sterling,US,2022-04-18 00:04:55,39.0062,-77.4286,51.8,40,40,8.05,scattered clouds
516,Aasiaat,GL,2022-04-18 00:04:55,68.7098,-52.8699,4.8,99,82,5.19,broken clouds
517,Vilyuysk,RU,2022-04-18 00:04:56,63.7553,121.6247,29.93,97,100,12.33,snow
518,Khammam,IN,2022-04-18 00:02:36,17.25,80.15,79.29,79,56,5.64,broken clouds
519,Claudio,BR,2022-04-18 00:04:56,-20.4433,-44.7658,61.14,80,6,4.74,clear sky
520,Paka,MY,2022-04-18 00:04:56,4.6374,103.4368,80.02,82,75,1.66,broken clouds
521,Shimanovsk,RU,2022-04-18 00:02:30,52.0,127.7,39.9,40,8,8.88,clear sky
522,Ahuimanu,US,2022-04-18 00:04:57,21.4447,-157.8378,82.11,70,75,18.41,broken clouds
